name	term	lev	seq	value
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.29778.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.36189.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.14303.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13137.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.37423.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.16685.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.21623.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.27760.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.8955.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26886.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.16523.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.4948.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.37430.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.24360.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26640.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13142.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.5595.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.24646.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.19165.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.32244.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28234.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.237.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.20009.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.14993.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28819.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.34885.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.20923.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.23502.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.22116.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.5125.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.21036.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26684.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.5588.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.25246.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.1032.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26646.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13136.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.19759.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.15059.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.30030.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.3994.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.20921.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13151.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.18236.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.30344.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.21279.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.10549.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.6280.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.34008.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.2671.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.3510.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.31918.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13131.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26654.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.17252.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.26647.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.4955.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.35526.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.10883.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13114.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.7807.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.19860.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.35533.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.34159.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28242.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.12895.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.24455.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28164.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28546.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.9597.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.6856.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.6135.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.8507.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.18667.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28437.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13132.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.16872.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.33770.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.25428.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.25810.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.17456.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28379.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.28460.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.37666.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13116.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.7800.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.24305.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.21745.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.13.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.1029.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.765.m1	1
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.21497.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.3798.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.22232.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.6306.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.22129.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.37037.m1	0
"cytoplasmic side of membrane"	GO:0009898;GO:0098562	3	aten_0.1.m1.3664.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.20603.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.19626.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.31512.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.31735.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.2611.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.7508.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.20006.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.18754.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.17493.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.1851.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.2616.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.26394.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.3182.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.34553.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.25746.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.28982.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.7290.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.25723.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.30237.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.25194.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.17924.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.33945.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.15034.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.13.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.9219.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.368.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.579.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.765.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.8562.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.9807.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.21497.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.9147.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.34693.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.14217.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.13936.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.22862.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.929.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.29053.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.31513.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.14934.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.17695.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.17353.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.1684.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.20004.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.25721.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.34707.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.28858.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.12204.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.4569.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.30242.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.2921.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.34687.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.30236.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.11061.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.28118.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.2724.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.30565.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.9804.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.16053.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.19276.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.6744.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.35340.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.1043.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.6662.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.8295.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.12313.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.12352.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.16235.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.1471.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.3651.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.6127.m1	1
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.28655.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.2456.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.17892.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.424.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.14237.m1	0
"vacuolar membrane"	GO:0005765;GO:0098852;GO:0005774	3	aten_0.1.m1.19779.m1	1
"Cul4A-RING E3 ubiquitin ligase complex"	GO:0031464	3	aten_0.1.m1.3284.m1	1
"Cul4A-RING E3 ubiquitin ligase complex"	GO:0031464	3	aten_0.1.m1.20723.m1	0
"Cul4A-RING E3 ubiquitin ligase complex"	GO:0031464	3	aten_0.1.m1.3421.m1	0
"Cul4A-RING E3 ubiquitin ligase complex"	GO:0031464	3	aten_0.1.m1.24150.m1	0
"Cul4A-RING E3 ubiquitin ligase complex"	GO:0031464	3	aten_0.1.m1.9252.m1	1
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.3284.m1	1
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.8543.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.16126.m1	1
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.5854.m1	1
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.8534.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.1389.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.1300.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.5090.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.20501.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.29538.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.2428.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.20856.m1	0
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.6386.m1	1
"DNA repair complex"	GO:1990391	2	aten_0.1.m1.8298.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17251.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.37705.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.36557.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.20603.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.2682.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.8488.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.11951.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.21701.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.6662.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.26377.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.21702.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.8942.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.14847.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.2767.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.36363.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.25191.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.324.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.14746.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.27540.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.5832.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17831.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.15.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.1701.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.8128.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17484.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17623.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.12292.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.12615.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.32470.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.2771.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.7778.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.7556.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.14305.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.15059.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.13361.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.14439.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.18236.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.20721.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.2032.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.28531.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.13977.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.25548.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.14743.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.2724.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17828.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.7549.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.17829.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.22653.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.10703.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.35186.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.33979.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.34393.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.21618.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.10883.m1	1
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.32082.m1	0
"neuron to neuron synapse"	GO:0014069;GO:0099572;GO:0032279;GO:0098984	3	aten_0.1.m1.25624.m1	0
