"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1109 6.67051015141016e-11 2 181 "GO:0005911" "cell-cell junction" 5.66993362869864e-09
1057 2.19669425016354e-07 3 125 "GO:0005912;GO:0070161" "anchoring junction" 4.05910894051958e-06
1100 0.00132803174739934 2 44 "GO:0005913" "cell-cell adherens junction" 0.00558825240242297
-1 0.998730712048199 2 14 "GO:0005917;GO:0036056;GO:0036057" "filtration diaphragm" 0.999951216588406
1357 0.000338266516150454 2 36 "GO:0005918" "septate junction" 0.00169133258075227
2526 4.50499916988668e-06 2 17 "GO:0005919" "pleated septate junction" 5.17466120865362e-05
454 0.308224409069183 2 26 "GO:0005923" "bicellular tight junction" 0.474620919762329
1294 1.17537792563539e-06 2 73 "GO:0005924;GO:0030055;GO:0005925" "cell-substrate junction" 1.5610488074845e-05
107 0.876148432836391 2 11 "GO:0005927" "muscle tendon junction" 0.974772471087608
-584 2.84207616358426e-05 2 270 "GO:0005929;GO:0044441" "cilium" 0.000223681920282095
1008 1.74580462525122e-08 3 163 "GO:0005938" "cell cortex" 4.36451156312805e-07
-463 0.298752835940065 3 26 "GO:0005942;GO:0034271;GO:0035032;GO:0034272;GO:0071561" "phosphatidylinositol 3-kinase complex" 0.465091411262006
730 0.00436348790138204 6 79 "GO:0008021;GO:0070382" "exocytic vesicle" 0.0161259335485858
-285 0.574587841061542 2 20 "GO:0008023" "transcription elongation factor complex" 0.698246920625417
1360 0.0110285661208645 2 18 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 0.0349786612042344
1244 0.0404417569665717 2 14 "GO:0008287;GO:1903293" "phosphatase complex" 0.0949599265789667
402 0.539500051934502 1 12 "GO:0009295;GO:0042645" "nucleoid" 0.674901490580957
645 0.00171752789249507 2 123 "GO:0009897" "external side of plasma membrane" 0.0070187437914462
348 0.0972205918297396 2 118 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.196593664905713
1700 2.29987180507217e-05 3 32 "GO:0009925" "basal plasma membrane" 0.000195489103431134
556 5.86497415473285e-05 2 275 "GO:0009986" "cell surface" 0.000389470939962728
293 0.113753183353924 2 152 "GO:0010008;GO:0044440" "endosomal part" 0.219750467842808
2194 2.54181285848577e-05 5 19 "GO:0010494" "cytoplasmic stress granule" 0.000207744320164702
-107 0.105757593583529 2 1304 "GO:0012505" "endomembrane system" 0.209055708246511
263 0.0728094352717881 3 244 "GO:0012506;GO:0030659" "vesicle membrane" 0.157877601992398
312 0.56038485080923 2 18 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.686350321596319
1028 0.000139894238275512 2 71 "GO:0014069;GO:0099572;GO:0032279;GO:0098984" "neuron to neuron synapse" 0.00083739508826891
998 0.0144372498905333 2 31 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.0432100788977229
-1588 0.015421256922018 2 12 "GO:0015030" "Cajal body" 0.0452002358059148
1203 4.93675529218592e-09 2 123 "GO:0015629" "actin cytoskeleton" 1.49865785655644e-07
89 0.444331537016413 5 396 "GO:0015630" "microtubule cytoskeleton" 0.615272652629213
649 0.0676268841730232 3 41 "GO:0015934" "large ribosomal subunit" 0.148919304526087
414 0.371994114767901 3 24 "GO:0015935" "small ribosomal subunit" 0.554728065881958
159 0.04641575475677 3 861 "GO:0016021;GO:0031224" "intrinsic component of membrane" 0.107778770606992
437 0.487483740346547 2 13 "GO:0016028" "rhabdomere" 0.633579784854075
-713 0.116302441756707 3 25 "GO:0016234" "inclusion body" 0.223658541839821
452 0.472808520014772 2 13 "GO:0016235" "aggresome" 0.629232423988168
893 0.000113011369456293 3 97 "GO:0016323" "basolateral plasma membrane" 0.000706321059101831
2479 0.000155599312599236 3 12 "GO:0016327" "apicolateral plasma membrane" 0.000881729438062337
1691 0.000197457253182133 2 25 "GO:0016328" "lateral plasma membrane" 0.00108904546419268
945 0.0168665283580412 2 33 "GO:0016363" "nuclear matrix" 0.0476337497367348
658 0.218864092305648 2 18 "GO:0016459" "myosin complex" 0.36477348717608
530 0.438684714204176 2 11 "GO:0016460" "myosin II complex" 0.615272652629213
491 0.473460470779292 4 11 "GO:0016461" "unconventional myosin complex" 0.629232423988168
-365 0.495534709152008 2 18 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.636260578216325
-756 0.197149311924071 2 15 "GO:0016528" "sarcoplasm" 0.336499829589278
-489 0.475020385713034 3 11 "GO:0016529" "sarcoplasmic reticulum" 0.629232423988168
-1713 2.52961500100852e-06 4 39 "GO:0016591" "RNA polymerase II, holoenzyme" 3.16342808831061e-05
-393 0.517218233591578 2 14 "GO:0016592" "mediator complex" 0.654219491894109
-24 0.874795751464721 4 230 "GO:0016604" "nuclear body" 0.974772471087608
-63 0.899177288939004 2 21 "GO:0016605" "PML body" 0.997781586942759
94 0.649808459194043 2 122 "GO:0016607" "nuclear speck" 0.765009958884954
-506 0.307680151468931 2 21 "GO:0017053" "transcriptional repressor complex" 0.474620919762329
531 0.155076236438393 2 37 "GO:0019005" "SCF ubiquitin ligase complex" 0.27809029741062
253 0.222177272707073 2 121 "GO:0019897" "extrinsic component of plasma membrane" 0.367413777822981
-3 0.984438955808461 2 183 "GO:0019898" "extrinsic component of membrane" 0.999951216588406
2451 7.63193648549811e-07 4 21 "GO:0022625" "cytosolic large ribosomal subunit" 1.14650656816719e-05
2165 2.74983258558294e-08 2 34 "GO:0022626" "cytosolic ribosome" 6.15094130985658e-07
2554 0.000190282490992941 4 11 "GO:0022627" "cytosolic small ribosomal subunit" 0.00106407971936842
1129 1.05969527120573e-06 2 97 "GO:0030016;GO:0043292;GO:0030017;GO:0044449" "contractile fiber" 1.45280803310463e-05
812 0.00998576859365219 4 52 "GO:0030018;GO:0031674" "I band" 0.0321511488810771
1364 1.73522205079127e-07 2 76 "GO:0030027" "lamellipodium" 3.35213350721041e-06
960 9.53869677040592e-13 1 291 "GO:0030054" "cell junction" 3.54764368726589e-10
1227 0.0364337966952545 3 15 "GO:0030056" "hemidesmosome" 0.0874822802004698
-464 0.196483967256914 3 40 "GO:0030117;GO:0048475" "membrane coat" 0.336499829589278
-51 0.930733356199827 4 15 "GO:0030118" "clathrin coat" 0.999951216588406
-1146 0.0207227702830434 3 21 "GO:0030119" "AP-type membrane coat adaptor complex" 0.0560799435133413
6 0.989406763827651 3 25 "GO:0030120" "vesicle coat" 0.999951216588406
-9 0.989693281052338 4 12 "GO:0030131;GO:0030125" "clathrin vesicle coat" 0.999951216588406
482 0.0147398618355465 4 133 "GO:0030133" "transport vesicle" 0.0438072816790718
-209 0.575026875809167 2 37 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.698246920625417
137 0.541766982467794 2 103 "GO:0030135" "coated vesicle" 0.67522277873552
737 0.0279518623254807 2 46 "GO:0030136" "clathrin-coated vesicle" 0.0698474015465387
305 0.157988086467824 2 111 "GO:0030139" "endocytic vesicle" 0.282121582978257
-504 0.442215784488615 2 12 "GO:0030140" "trans-Golgi network transport vesicle" 0.615272652629213
66 0.602174467285648 3 325 "GO:0030141;GO:0099503" "secretory vesicle" 0.716874365816248
-473 0.317971019661682 3 23 "GO:0030173;GO:0031228" "intrinsic component of Golgi membrane" 0.484364456473888
1583 1.7495877683521e-05 2 38 "GO:0030175" "filopodium" 0.000161646695989053
469 0.148345777311136 2 49 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.268572059076856
349 0.538258616643897 2 16 "GO:0030285;GO:0098563" "intrinsic component of synaptic vesicle membrane" 0.674901490580957
-1257 0.00671797085055798 2 24 "GO:0030286" "dynein complex" 0.0230253033184447
-438 0.48710047582607 2 13 "GO:0030315" "T-tubule" 0.633579784854075
659 2.53074247064849e-06 3 268 "GO:0030424" "axon" 3.16342808831061e-05
852 6.40014620533433e-10 3 277 "GO:0030425;GO:0097447" "dendritic tree" 2.72006213726709e-08
1638 1.50280835002308e-11 2 88 "GO:0030426;GO:0030427" "site of polarized growth" 2.12897849586603e-09
-11 0.970397361956844 2 62 "GO:0030496" "midbody" 0.999951216588406
273 0.360611769078796 4 58 "GO:0030658" "transport vesicle membrane" 0.543014750614119
-339 0.36395752233766 3 37 "GO:0030660" "Golgi-associated vesicle membrane" 0.544654742934878
180 0.558016812486636 4 55 "GO:0030662" "coated vesicle membrane" 0.685425275453238
527 0.196151828862317 5 31 "GO:0030665" "clathrin-coated vesicle membrane" 0.336499829589278
201 0.4375798882523 4 77 "GO:0030666" "endocytic vesicle membrane" 0.615272652629213
516 0.0273645451574364 4 95 "GO:0030667" "secretory granule membrane" 0.0688161638574584
2415 0.000228607530881766 2 12 "GO:0030669;GO:0045334" "clathrin-coated endocytic vesicle" 0.00119047248984487
-33 0.931523847408253 2 34 "GO:0030670" "phagocytic vesicle membrane" 0.999951216588406
192 0.666852033638529 2 26 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 0.782906393083908
2188 7.08164319889804e-05 4 17 "GO:0030673" "axolemma" 0.000463030516851026
-2221 1.46970769540076e-10 2 43 "GO:0030684" "preribosome" 8.92322529350461e-09
-3334 4.68955495985132e-10 3 18 "GO:0030686" "90S preribosome" 2.21451206437423e-08
-2663 9.98499710290346e-05 3 11 "GO:0030687" "preribosome, large subunit precursor" 0.000642973298293026
226 0.585592891220646 2 30 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.70905122156346
1551 0.0234539398135588 4 11 "GO:0030867" "rough endoplasmic reticulum membrane" 0.0604116631561363
-2228 0.000403571761630322 2 13 "GO:0030990;GO:0030992" "intraciliary transport particle" 0.00190575554103208
-138 0.495528620406984 2 126 "GO:0031012" "extracellular matrix" 0.636260578216325
-247 0.00229815116130981 2 839 "GO:0031090" "organelle membrane" 0.00912817050052962
-1080 0.00557692936375256 2 34 "GO:0031091" "platelet alpha granule" 0.019751624829957
-1148 0.109930293594332 2 10 "GO:0031092" "platelet alpha granule membrane" 0.21530126625618
-1197 0.0157305077608931 5 21 "GO:0031093" "platelet alpha granule lumen" 0.0454793591726501
1585 0.00684322023597748 3 15 "GO:0031201" "SNARE complex" 0.0232669488023234
-195 0.632998003412848 3 31 "GO:0031225" "anchored component of membrane" 0.747289309584612
382 0.514253098821323 3 15 "GO:0031232" "extrinsic component of external side of plasma membrane" 0.654219491894109
-1397 0.0265416565082483 3 13 "GO:0031233;GO:0031362" "intrinsic component of external side of plasma membrane" 0.0671440715238424
506 0.087343804502955 3 59 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.180199596668718
1142 1.04809084590986e-10 2 167 "GO:0031252" "cell leading edge" 7.42397682519484e-09
126 0.515445191075522 3 139 "GO:0031253" "cell projection membrane" 0.654219491894109
805 0.00534472126959766 2 62 "GO:0031256" "leading edge membrane" 0.0190882902485631
-537 0.0550065335382476 3 66 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.125686971794383
-18 0.978626944088368 2 12 "GO:0031312" "extrinsic component of organelle membrane" 0.999951216588406
373 0.108617963848714 4 96 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.21371590109122
811 0.166608358090928 2 15 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.296270092839516
-257 0.301700682630827 3 84 "GO:0031514" "motile cilium" 0.467966387292341
252 0.610740765623456 2 21 "GO:0031519" "PcG protein complex" 0.725041411703824
-653 0.0764071808290314 4 38 "GO:0031526" "brush border membrane" 0.163181165087127
448 0.444444010252161 2 15 "GO:0031528" "microvillus membrane" 0.615272652629213
753 0.0218188219709319 2 48 "GO:0031594" "neuromuscular junction" 0.0579562458602879
904 0.151032231970965 2 13 "GO:0031618" "nuclear pericentric heterochromatin" 0.271986010964662
1462 0.000660706700732517 4 28 "GO:0031672;GO:0031430" "A band" 0.00298723774267361
918 0.0222810271737033 3 32 "GO:0031901" "early endosome membrane" 0.0588163760796516
-476 0.26742152182013 3 28 "GO:0031902" "late endosome membrane" 0.430508131718012
-896 0.00127141474373949 3 67 "GO:0031965" "nuclear membrane" 0.00540351266089283
-550 8.33488666321951e-06 2 347 "GO:0031967;GO:0031975" "organelle envelope" 9.0828893124828e-05
171 0.0436300046302451 3 762 "GO:0031982;GO:0031410;GO:0097708" "vesicle" 0.101883252570627
-611 0.00453107146091068 3 112 "GO:0031983;GO:0034774;GO:0060205" "vesicle lumen" 0.0166009083697159
-66 0.516837654656051 2 510 "GO:0031984" "organelle subcompartment" 0.654219491894109
-2862 1.51407202733291e-09 3 23 "GO:0032040" "small-subunit processome" 5.84982374196806e-08
1487 4.37569347879738e-05 2 39 "GO:0032155;GO:0032153;GO:0032154" "cell division site" 0.000305738205835299
-1058 0.122303465755534 2 11 "GO:0032391" "photoreceptor connecting cilium" 0.234139517775234
189 0.670883486749937 2 26 "GO:0032420;GO:0032421" "stereocilium bundle" 0.783311763375613
-211 0.599802162479386 2 32 "GO:0032580" "Golgi cisterna membrane" 0.716874365816248
1096 0.0466618677451448 2 17 "GO:0032587" "ruffle membrane" 0.107778770606992
-210 0.601104315959229 2 32 "GO:0032588" "trans-Golgi network membrane" 0.716874365816248
809 0.0262486873714564 2 39 "GO:0032589" "neuron projection membrane" 0.0668005516938262
458 0.294835636030626 3 27 "GO:0032590" "dendrite membrane" 0.462380610011129
717 0.0620513139680221 3 35 "GO:0032809;GO:0044298" "neuronal cell body membrane" 0.138072295478583
-1370 4.21404899138514e-08 3 83 "GO:0032838;GO:0005930;GO:0097014" "plasma membrane bounded cell projection cytoplasm" 8.52843248256516e-07
-944 0.133748754113402 5 13 "GO:0032839" "dendrite cytoplasm" 0.249312370606122
656 0.0555496791022229 2 44 "GO:0032993" "protein-DNA complex" 0.12624927068687
-75 0.869349073539164 4 25 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.97229830593196
-1 0.99883221160512 3 12 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.999951216588406
1216 2.91391800272599e-11 3 156 "GO:0033267;GO:0150034" "axon part" 3.09603787789636e-09
2024 4.44384671302826e-05 4 21 "GO:0033270" "paranode region of axon" 0.000305738205835299
453 0.135672552820411 3 56 "GO:0034399" "nuclear periphery" 0.250699282385542
-507 0.458903591234732 2 11 "GO:0034451" "centriolar satellite" 0.625781750270374
79 0.754673234746188 4 81 "GO:0034702;GO:1902495;GO:1990351;GO:0034703" "transporter complex" 0.864517856515175
-733 0.099884251640379 2 26 "GO:0034708" "methyltransferase complex" 0.198373680453132
-378 0.47969718911098 4 18 "GO:0035097" "histone methyltransferase complex" 0.629232423988168
-1 0.998780415184287 4 13 "GO:0035102" "PRC1 complex" 0.999951216588406
-1436 0.0225529511656412 2 13 "GO:0035327" "transcriptionally active chromatin" 0.0588421141026225
947 0.148504550313085 2 12 "GO:0035577" "azurophil granule membrane" 0.268572059076856
236 0.589064387996705 5 27 "GO:0035579" "specific granule membrane" 0.711228309371022
-1919 0.000229691162746539 5 19 "GO:0035580" "specific granule lumen" 0.00119047248984487
357 0.516844423362183 4 17 "GO:0035631" "CD40 receptor complex" 0.654219491894109
308 0.31086787163389 4 56 "GO:0035861;GO:0090734" "site of double-strand break" 0.476963340954524
-1738 5.14835024628198e-05 4 28 "GO:0035869" "ciliary transition zone" 0.000347309342011086
-3090 1.67604754476013e-05 4 10 "GO:0036038" "MKS complex" 0.000158351392642479
-1339 3.74512509234283e-05 3 49 "GO:0036064" "ciliary basal body" 0.000274427269697535
-73 0.799654066718815 2 62 "GO:0036126;GO:0097729" "9+2 motile cilium" 0.90627460894799
-1 0.998730712048199 2 14 "GO:0036128" "CatSper complex" 0.999951216588406
368 0.0981583798887529 4 105 "GO:0036464;GO:0035770" "ribonucleoprotein granule" 0.196779771003396
736 1.8476071878783e-10 3 398 "GO:0036477" "somatodendritic compartment" 9.81541318560347e-09
-101 0.758246022978121 3 48 "GO:0042383" "sarcolemma" 0.866275698294896
995 0.0399779724948814 2 22 "GO:0042470;GO:0048770" "pigment granule" 0.0943924350573589
-764 0.0212531568450706 6 47 "GO:0042581" "specific granule" 0.0568087525733019
1266 0.00116157037813081 3 34 "GO:0042641" "actomyosin" 0.00498653950207671
853 0.00397610083493177 4 59 "GO:0042734" "presynaptic membrane" 0.0149543615473098
1709 0.0172626260248302 2 10 "GO:0042788" "polysomal ribosome" 0.0482672109246897
649 1.00857681341383e-06 2 299 "GO:0043025;GO:0044297" "cell body" 1.42881715233626e-05
1266 0.0777349692525184 4 10 "GO:0043034" "costamere" 0.165186809661602
-559 0.248731046393168 3 22 "GO:0043073" "germ cell nucleus" 0.40502181883945
-663 0.0480544963016638 5 46 "GO:0043186;GO:0045495;GO:0060293" "pole plasm" 0.110395464476795
1331 3.50502083579631e-05 2 50 "GO:0043195" "terminal bouton" 0.000266006045573827
1158 0.000105199835396915 2 58 "GO:0043197;GO:0044309" "neuron spine" 0.000667312388711774
177 0.670268184322078 3 30 "GO:0043198" "dendritic shaft" 0.783311763375613
-516 0.0743558055252649 4 62 "GO:0043202" "lysosomal lumen" 0.159602107819382
397 0.246247669616345 3 44 "GO:0043204" "perikaryon" 0.402520229180564
660 0.0183530336552507 2 66 "GO:0043209" "myelin sheath" 0.0500002519453945
